"id","user","body","created_at"
"7870","bx__psl","do you watch MMA @GothamChess","2021-04-19 21:42:07"
"7871","aeyt","catJAM","2021-04-19 21:42:07"
"7872","cptn_n_cola","I would pretend To quit in peoples face","2021-04-19 21:42:08"
"7873","drydiamond69","PepeNote","2021-04-19 21:42:08"
"7874","chefaus","lmfao","2021-04-19 21:42:09"
"7875","cab7nd","Will you recap the candidates shit?","2021-04-19 21:42:12"
"7876","naydeem_","who said a fight needed to be consentual","2021-04-19 21:42:12"
"7877","migueltc13","Yeah true","2021-04-19 21:42:13"
"7878","philippiee","garry?","2021-04-19 21:42:15"
"7879","randomcarrotbruh","levy I am trying to find a good opening for myself do u recommend a opening.","2021-04-19 21:42:16"
"7880","shea_banks1","Lol crossover","2021-04-19 21:42:16"
"7881","sl3ur","Yo Mvl just blundered","2021-04-19 21:42:18"
"7882","therearenotenoughcharacte","why aren't you this toxic on youtube","2021-04-19 21:42:18"
"7883","mrrage13","Hey guys any clue when guess the elo will be today?","2021-04-19 21:42:18"
"7884","itsmestevec","Make bishops not war","2021-04-19 21:42:18"
"7885","globama1","monkaS twitlonger","2021-04-19 21:42:19"
"7886","wietse111","Oh my god. I just thought Qa4 was a good move for a second. I realise why I'm only 1100 rated again :p","2021-04-19 21:42:19"
"7887","sdsgaming37onyt","yuhh","2021-04-19 21:42:19"
"7888","marko_sreck","Are you going to make a course on the Polish Opening?","2021-04-19 21:42:23"
"7889","ieatnsleep","JAKE PAUL?","2021-04-19 21:42:27"
"7890","speedshot99","Sadge blundered free knight","2021-04-19 21:42:28"
"7891","bx__psl","who's your favorite fighter @GothamChess ?","2021-04-19 21:42:29"
"7892","strikingduck_","The people who hate in the chat clearly are not getting enough attention from their parents so they come here for attention.","2021-04-19 21:42:29"
"7893","atrd1111","female MMA?","2021-04-19 21:42:29"
"7894","lawfulk","are you proud of jake paul winning fair n square @GothamChess","2021-04-19 21:42:30"
"7895","migueltc13","Nice stream Levi ????????????","2021-04-19 21:42:32"
"7896","moobot","Follow me on twitter at https://twitter.com/Gothamchess and sub to my youtube channel at https://www.youtube.com/channel/UCQHX6ViZmPsWiYSFAyS0a3Q?sub_confirmation=1 and instagram https://www.instagram.com/gothamchess/","2021-04-19 21:42:32"
"7897","arzoup","what did you think of the JAKE PAUL fight?","2021-04-19 21:42:33"
"7898","super_knusprig","When you sacrifice your gf for a mate pepeHands","2021-04-19 21:42:37"
"7899","khainamite","Yooo what do yo","2021-04-19 21:42:38"
"7900","rafiki1703","have you ever been in a fight?","2021-04-19 21:42:38"
"7901","mrsmarter","i am still useing your viena gambit video even tho i memorized everything , it is just a peasure to watch","2021-04-19 21:42:39"
"7902","roguebestau","whatd you think of Robert Whittakers last fight @GothamChess","2021-04-19 21:42:39"
"7903","thiosin","who is your fav UFC fighter? @GothamChess","2021-04-19 21:42:40"
"7904","helloeulalia","@GothamChess has the Updog's Gambit been refuted yet?","2021-04-19 21:42:40"
"7905","the7thnoodle","FE-MMA-LE","2021-04-19 21:42:41"
"7906","khainamite","U Powhatan do","2021-04-19 21:42:41"
"7907","the7thnoodle",">gasp<","2021-04-19 21:42:43"
"7908","tyomiy","A free horse","2021-04-19 21:42:45"
"7909","cowboytimtom","what did you think of the askren vs paul fight?","2021-04-19 21:42:46"
"7910","rook_do","i bet you cant beat jake paul Kappa  @GothamChess","2021-04-19 21:42:46"
"7911","calcober","@therearenotenoughcharacte because you're worth more than a queen","2021-04-19 21:42:46"
"7912","sanket_7781","OMEGALUL OMEGALUL","2021-04-19 21:42:47"
"7913","pepeth3phrog","you can’t get punched without consent PepoG","2021-04-19 21:42:48"
"7914","oscarricky02","slap necc","2021-04-19 21:42:48"
"7915","randomcarrotbruh","what opening do you recommend to a 1200 I am trying to find a opening?","2021-04-19 21:42:48"
"7916","speedshot99","KEKW","2021-04-19 21:42:49"
"7917","batatadela","NEK","2021-04-19 21:42:49"
"7918","ladol_","cant you take knight?","2021-04-19 21:42:49"
"7919","wall_ez","KEKW","2021-04-19 21:42:50"
"7920","sdsgaming37onyt","just tak the knight","2021-04-19 21:42:50"
"7921","freshpintura","5 gifted from @atlienhoosier","2021-04-19 21:42:50"
"7922","staye100","KEKW","2021-04-19 21:42:52"
"7923","raku123","KEKW","2021-04-19 21:42:52"
"7924","khainamite","What do you think of Israel adeyanse?!?!","2021-04-19 21:42:53"
"7925","themeeteor","can you beat eric rosen in a boxing match?","2021-04-19 21:42:54"
"7926","mordecai_and_the_rigbys","KEKW","2021-04-19 21:42:55"
"7927","mrmistoffelees19","trapped","2021-04-19 21:42:55"
"7928","therearenotenoughcharacte","USMAN OR MASVIDAL","2021-04-19 21:42:56"
"7929","accuboormachine","just take the knight?","2021-04-19 21:42:57"
"7930","alexwang96","resgin","2021-04-19 21:42:57"
"7931","findle0","wht cant you take with queen","2021-04-19 21:42:58"
"7932","schmee","C'MON MAN -Biden","2021-04-19 21:43:02"
"7933","gazelious","take horse;?","2021-04-19 21:43:02"
"7934","andmagical","Fabi winning","2021-04-19 21:43:05"
"7935","mongobillione","take the knight u stupid dumbo","2021-04-19 21:43:06"
"7936","chirris_","QUEEN A3, PINS WITH ROOK","2021-04-19 21:43:07"
"7937","dontquotemecmonbruh","Why cant he take knight?","2021-04-19 21:43:08"
"7938","chemik_98","PepoG shook your opponent","2021-04-19 21:43:08"
"7939","breeztieman","@findle0 rook","2021-04-19 21:43:08"
"7940","cowboytimtom","can you not just take horse?","2021-04-19 21:43:08"
"7941","atomiclich","its not over yet","2021-04-19 21:43:08"
"7942","dragonitebutcool","queen sac","2021-04-19 21:43:08"
"7943","3xmaikel","take knight","2021-04-19 21:43:09"
"7944","smirnster","One of us","2021-04-19 21:43:09"
"7945","sick2929","KEKW RIGHT ON BEAT DROP","2021-04-19 21:43:09"
"7946","helloeulalia","@GothamChess has the eetma variation? been refuted yet?","2021-04-19 21:43:09"
"7947","ladol_","why can't you take tho","2021-04-19 21:43:09"
"7948","bigt21007","How do you feel about jake Paul’s KO of Askrin???????","2021-04-19 21:43:09"
"7949","iamprecise","@sdsgaming37onyt you want him to lose his queen??? white rook on  h3 my dude","2021-04-19 21:43:09"
"7950","abu_xxx","whats happening?","2021-04-19 21:43:09"
"7951","te1gs","Queen a3","2021-04-19 21:43:10"
"7952","dorilo78a","Why not take horse?","2021-04-19 21:43:11"
"7953","a1kemist","just take horse","2021-04-19 21:43:11"
"7954","cluncho","Time to get mald","2021-04-19 21:43:11"
"7955","usuallyzane","better luck next time mr chess","2021-04-19 21:43:11"
"7956","jeffobruh","qa3??","2021-04-19 21:43:11"
"7957","oscarricky02","rook defending guys","2021-04-19 21:43:11"
"7958","edcrikey","take knight with queen lol","2021-04-19 21:43:11"
"7959","goldendoggy7","take horsey?","2021-04-19 21:43:11"
"7960","stormy_71","what about the cash vow","2021-04-19 21:43:12"
"7961","i_am_not_good_at_chess","Take with queen??","2021-04-19 21:43:12"
"7962","lemur_lemur9","brain fart","2021-04-19 21:43:12"
"7963","frenzyli","@GothamChess Has your soul of an adult father refuted the Gambit yet? KEKW","2021-04-19 21:43:12"
"7964","gavmrox1","TAKE THE NIGHT LEVY","2021-04-19 21:43:13"
"7965","annthracis","Q A2","2021-04-19 21:43:13"
"7966","samuelthemule","can not take horse?","2021-04-19 21:43:13"
"7967","lucarez","what if queen takes knight?","2021-04-19 21:43:13"
"7968","sanket_7781","walked in it OMEGALUL","2021-04-19 21:43:14"
"7969","thejb007","!comands","2021-04-19 21:43:14"
"7970","speedshot99","why no queen takes","2021-04-19 21:43:14"
"7971","lazerb0i","MALDING","2021-04-19 21:43:14"
"7972","petcheetah2109","RIP LEVY IT'S OKAY","2021-04-19 21:43:15"
"7973","boilingcold_","theres a rook on h3 you apes chat","2021-04-19 21:43:15"
"7974","abu_xxx","LEvy explain the tactic pls","2021-04-19 21:43:15"
"7975","leow20004","why dont take the knight","2021-04-19 21:43:15"
"7976","logybear_333","take knigt with qween","2021-04-19 21:43:16"
"7977","neonhexagon","Tunnel visionnnnmm","2021-04-19 21:43:17"
"7978","hotfieryramen","ches the game about luck!","2021-04-19 21:43:17"
"7979","gavmrox1","NOOOOOOO","2021-04-19 21:43:17"
"7980","merzifowski","@gazelious cant because h3 rook","2021-04-19 21:43:18"
"7981","zhthomas17","Whats wrong with taking knight w/ queen?","2021-04-19 21:43:18"
"7982","kostinski","levy creating content again","2021-04-19 21:43:18"
"7983","klnmifflin","why can't you take the night?","2021-04-19 21:43:19"
"7984","rebornxsaint","QA3","2021-04-19 21:43:19"
"7985","dragonitebutcool","Queen sa","2021-04-19 21:43:19"
"7986","guypeace","VirtualHug VirtualHug VirtualHug","2021-04-19 21:43:20"
"7987","thejb007","!commands","2021-04-19 21:43:20"
"7988","moobot","@thejb007 You can find the command list over at https://moo.bot/r/commands#gothamchess","2021-04-19 21:43:20"
"7989","wocle","theres a rook on h3 chat","2021-04-19 21:43:21"
"7990","strikingduck_","Why cant you take the horsey?","2021-04-19 21:43:21"
"7991","kiraprea","Chess lucked base game","2021-04-19 21:43:24"
"7992","randomcarrotbruh","why not q takes tho","2021-04-19 21:43:25"
"7993","staye100","The rook chat FailFish","2021-04-19 21:43:25"
"7994","menizdakul1","wait, why not qxc3? im probably stupid","2021-04-19 21:43:26"
"7995","mongobillione","T A K E T H E K N I G H T","2021-04-19 21:43:26"
"7996","lollopitylol","why not just take horse?","2021-04-19 21:43:26"
"7997","surnael","knigh and rook for queen isnt good enough","2021-04-19 21:43:26"
"7998","sdsgaming37onyt","@iamprecise my bad didnt see it","2021-04-19 21:43:28"
"7999","iamprecise","@zhthomas17 white rook on h3????","2021-04-19 21:43:28"
"8000","tunacross","rook guys","2021-04-19 21:43:29"
"8001","strikingduck_","Oh nvm","2021-04-19 21:43:30"
"8002","epicbaz00ka","pirc opening","2021-04-19 21:43:30"
"8003","lerollk","@klnmifflin protected","2021-04-19 21:43:34"
"8004","unwanted_cretin","!playlist","2021-04-19 21:43:34"
"8005","moobot","https://spoti.fi/2n0UAu9","2021-04-19 21:43:34"
"8006","guypeace","KappaPride KappaPride KappaPride KappaPride KappaPride","2021-04-19 21:43:36"
"8007","schmee","KEKW","2021-04-19 21:43:36"
"8008","danielvutran","There's a rook on H3 chat LMAO","2021-04-19 21:43:36"
"8009","wall_ez","Pepega Clap","2021-04-19 21:43:36"
"8010","khashayargolchin","UR STREAMS R SO FUNNY!!!","2021-04-19 21:43:36"
"8011","confartz","Knight with quenn?","2021-04-19 21:43:37"
"8012","boilingcold_","take horse Pepega","2021-04-19 21:43:38"
"8013","accuboormachine","yeah, just take it","2021-04-19 21:43:38"
"8014","drac_in_da_house","horse","2021-04-19 21:43:38"
"8015","schmee","0.5 HEAD CHAT","2021-04-19 21:43:39"
"8016","ladol_","oh theres a rook on h3","2021-04-19 21:43:39"
"8017","samuelthemule","o","2021-04-19 21:43:39"
"8018","therearenotenoughcharacte","do it","2021-04-19 21:43:40"
"8019","speedshot99","KEKW chat blundering queen","2021-04-19 21:43:40"
"8020","sanket_7781","OMEGALUL","2021-04-19 21:43:41"
"8021","mongobillione","WITH THE PAWN","2021-04-19 21:43:41"
"8022","aeyt","yes","2021-04-19 21:43:41"
"8023","zaphod_b","Pepega CHAT","2021-04-19 21:43:41"
"8024","giel_thuis","lol noob","2021-04-19 21:43:42"
"8025","oscarricky02","take the exchange lol","2021-04-19 21:43:43"
"8026","migueltc13","Why can u check Qc3?","2021-04-19 21:43:43"
"8027","1click32","h5?","2021-04-19 21:43:44"
"8028","samuelthemule","LMFAO","2021-04-19 21:43:45"
"8029","aeyt","do it YEP","2021-04-19 21:43:45"
"8030","gazelious","yeah my vision is bad, I noticed it right after I typed it @merzifowski","2021-04-19 21:43:45"
"8031","wikiwikiwikiwiki","KEKW","2021-04-19 21:43:46"
"8032","iamprecise","take the night Pepega Clap take the night Pepega Clap take the night Pepega Clap take the night Pepega Clap","2021-04-19 21:43:46"
"8033","strikingduck_","Chat and me are highly dumb","2021-04-19 21:43:47"
"8034","marko_sreck","FOR CONTENT","2021-04-19 21:43:48"
"8035","mordecai_and_the_rigbys","take horse monkaHmm","2021-04-19 21:43:48"
"8036","buffbillskid28","LUL LUL","2021-04-19 21:43:49"
"8037","3xmaikel","OMG","2021-04-19 21:43:50"
"8038","dewmrik","time for a great queen sac","2021-04-19 21:43:51"
"8039","hambuster2","neigh chat Pepega","2021-04-19 21:43:52"
"8040","abu_xxx","pepega","2021-04-19 21:43:54"
"8041","kirsyy","PepeLaugh","2021-04-19 21:43:54"
"8042","vliegendschaken","this guy is good, he must be an FM","2021-04-19 21:43:54"
"8043","laserbogdan","lesss go","2021-04-19 21:43:56"
"8044","petcheetah2109","LMAO???","2021-04-19 21:43:56"
"8045","weaaryyy","your hilarious Gotham","2021-04-19 21:43:57"
"8046","titodan","what lol","2021-04-19 21:43:58"
"8047","aquariumus26","imagine winning","2021-04-19 21:43:59"
"8048","golster","legend","2021-04-19 21:44:01"
"8049","theapprentice19","Pawn takes knight?","2021-04-19 21:44:01"
"8050","therealylvali","Lol","2021-04-19 21:44:01"
"8051","leow20004","wtf","2021-04-19 21:44:01"
"8052","p3rseus34","sac queen for rook'","2021-04-19 21:44:01"
"8053","puppyy69","why not just take the knight ?","2021-04-19 21:44:02"
"8054","mythraxyt","BRUHHH","2021-04-19 21:44:04"
"8055","bumchedda","like i know it’s an unpopular opinion but chat is overrated","2021-04-19 21:44:05"
"8056","therearenotenoughcharacte","USMAN OR MASVIDAL WHO DO YOU HAVE","2021-04-19 21:44:05"
"8057","zaphod_b","OMEGALUL","2021-04-19 21:44:06"
"8058","klnmifflin","notes gambit accepted","2021-04-19 21:44:07"
"8059","vsmoad","necked","2021-04-19 21:44:07"
"8060","julianmb_20","omg they're still even lmao","2021-04-19 21:44:09"
"8061","batatadela","You giving the guy a chance, we get it","2021-04-19 21:44:09"
"8062","sami_burn","BibleThump BibleThump BibleThump TearGlove","2021-04-19 21:44:09"
"8063","logybear_333","I have trust in you","2021-04-19 21:44:10"
"8064","penguimms","horse Pog","2021-04-19 21:44:10"
"8065","triendor","catDance","2021-04-19 21:44:11"
"8066","oscarricky02","@p3rseus34 and a knight","2021-04-19 21:44:13"
"8067","docmaverick88","Why not move Q back to D8","2021-04-19 21:44:13"
"8068","canuck147","Sac all the pieces!!!","2021-04-19 21:44:13"
"8069","kirsyy","catJAM","2021-04-19 21:44:14"
"8070","drasticskuba","Now if you come back and win, we all donate 1 dollar","2021-04-19 21:44:14"
"8071","geddonhd","you're* not your","2021-04-19 21:44:14"
"8072","klnmifflin","botez*","2021-04-19 21:44:15"
"8073","mongobillione","why didnt he take with the pawn","2021-04-19 21:44:16"
"8074","vanegas3","don't you agree ????????","2021-04-19 21:44:17"
"8075","lolman555000","!playlist","2021-04-19 21:44:18"
"8076","moobot","https://spoti.fi/2n0UAu9","2021-04-19 21:44:18"
"8077","speedshot99","f6 trap bishop??","2021-04-19 21:44:19"
"8078","anniisalive","i wanna sub sub sub","2021-04-19 21:44:19"
"8079","r3dst0ne","mr potter you know you need to be punished","2021-04-19 21:44:20"
"8080","bingozura","Maybe you should watch this ""how to win series"" by a youtuber named Gothamchess","2021-04-19 21:44:21"
"8081","sirous2020","@GothamChess why u and hikaru commentating alone?","2021-04-19 21:44:21"
"8082","goldendoggy7","it's okay gotham : )","2021-04-19 21:44:22"
"8083","the7thnoodle","Rook D8?","2021-04-19 21:44:22"
"8084","kostinski","unreasonable","2021-04-19 21:44:22"
"8085","rook_do","message 1","2021-04-19 21:44:23"
"8086","pedro_goncalv","pepeJAM","2021-04-19 21:44:23"
"8087","titodan","flag","2021-04-19 21:44:24"
"8088","skullf8","Why not draw instead?","2021-04-19 21:44:25"
"8089","rook_do","message 2","2021-04-19 21:44:26"
"8090","1click32","always sac the exchange!","2021-04-19 21:44:26"
"8091","prattg09","@GothamChess ur boy just won a game with 5.4% accuracy EZ","2021-04-19 21:44:27"
"8092","nico_opon","T I L T E D","2021-04-19 21:44:28"
"8093","rook_do","message 3","2021-04-19 21:44:29"
"8094","kajuan98","its a tactical botez gambit","2021-04-19 21:44:31"
"8095","therearenotenoughcharacte","rd8","2021-04-19 21:44:31"
"8096","pauly_walnut","dewa lipa","2021-04-19 21:44:31"
"8097","eta_xujne","@gothamchess masvidal or usman","2021-04-19 21:44:33"
"8098","atomiclich","2 rooks and bishop vs queen and bishop is still relatively even....","2021-04-19 21:44:34"
"8099","thejb007","did you buy a new cam? it looks different","2021-04-19 21:44:34"
"8100","rook_do","message 4","2021-04-19 21:44:36"
"8101","xtudor","nice song , finally something that`s not old even for Paul Morphy`s time","2021-04-19 21:44:36"
"8102","pjjhere","Sack everything","2021-04-19 21:44:36"
"8103","westwardclam","bishop trapped?","2021-04-19 21:44:36"
"8104","pedro_goncalv","catJAM","2021-04-19 21:44:38"
"8105","sdsgaming37onyt","botez gambit declined lol","2021-04-19 21:44:39"
"8106","geddonhd","it's ""you're hilarious"", not ""your hilarious""","2021-04-19 21:44:39"
"8107","rook_do","message 5","2021-04-19 21:44:41"
"8108","anniisalive","train","2021-04-19 21:44:43"
"8109","seabee1994","1,000,000 views: Gotham Plays Your Terrible Moves","2021-04-19 21:44:44"
"8110","zekelite0","lol","2021-04-19 21:44:44"
"8111","dragonitebutcool","hype","2021-04-19 21:44:45"
"8112","ironmanmize","my days with chess are always like thus lol at least it's not a normal thing for you haha.","2021-04-19 21:44:45"
"8113","f1sh3y3","imrosenLetsgo","2021-04-19 21:44:46"
"8114","beeftacosupreme","you needed to do one of those Baterang moves","2021-04-19 21:44:47"
"8115","kostinski","irrational","2021-04-19 21:44:47"
"8116","mythraxyt","dew lipas LMAO","2021-04-19 21:44:47"
"8117","avc2808","im not understanding sh`t","2021-04-19 21:44:49"
"8118","wikiwikiwikiwiki","if you win this game, i'll donate, just for content","2021-04-19 21:44:51"
"8119","lordofthedrizzle","hype train lesssssgoooooo","2021-04-19 21:44:56"
"8120","rafiki1703","i believe in you levy!","2021-04-19 21:45:01"
"8121","sato_mori","YEP DRAW","2021-04-19 21:45:02"
"8122","dragon_ofthe_west_","!e5","2021-04-19 21:45:04"
"8123","moobot","hey i just got back from the bathroom, is e5 hanging? (e5 was hanging 545 times)","2021-04-19 21:45:04"
"8124","siestamadokaist","you can win when you're down a queen?","2021-04-19 21:45:06"
"8125","atomiclich","i think if you get your rooks active youre ok","2021-04-19 21:45:06"
"8126","demagic8","dula peep","2021-04-19 21:45:07"
"8127","the7thnoodle","why no rd8 b4 qxd4","2021-04-19 21:45:07"
"8128","spiritsmaker","your setup looks different today @gothamchess","2021-04-19 21:45:12"
"8129","rook_do","oops i was typing messega incorrectly","2021-04-19 21:45:16"
"8130","orfeas22","your languageee","2021-04-19 21:45:20"
"8131","albusdunble1","Dewa Lipas KEKW","2021-04-19 21:45:21"
"8132","mgeureka22","spite check","2021-04-19 21:45:24"
"8133","samuelthemule","look for checks captures and attacks","2021-04-19 21:45:30"
"8134","bananabreaddo","Angry Gotham becomes Gothamn !!!!","2021-04-19 21:45:31"
"8135","feismykimauz","ibaiImpostor ibaiImpostor","2021-04-19 21:45:31"
"8136","therearenotenoughcharacte","dont flag","2021-04-19 21:45:32"
"8137","speedshot99","resign","2021-04-19 21:45:37"
"8138","lonersgarden","Levy why your hair look like ramen noodle","2021-04-19 21:45:37"
"8139","rook_do","messege 6","2021-04-19 21:45:39"
"8140","therearenotenoughcharacte","f","2021-04-19 21:45:41"
"8141","sdsgaming37onyt","thoughts on european super league?","2021-04-19 21:45:41"
"8142","maritacos","lol","2021-04-19 21:45:42"
"8143","raku123","now its lost LUL","2021-04-19 21:45:42"
"8144","kostinski","well done","2021-04-19 21:45:42"
"8145","rafiki1703","damn","2021-04-19 21:45:43"
"8146","rook_do","message 7","2021-04-19 21:45:43"
"8147","rook_do","message 8","2021-04-19 21:45:47"
"8148","vanegas3","let's get physical ????????????","2021-04-19 21:45:47"
"8149","almostedging","getting farmed sadge","2021-04-19 21:45:47"
"8150","loopyjoker101","Do you entertain song requests through channel points?","2021-04-19 21:45:48"
"8151","sami44__","no no","2021-04-19 21:45:48"
"8152","ekettajat","2500 speedrun","2021-04-19 21:45:49"
"8153","kirsyy","KEKW","2021-04-19 21:45:49"
"8154","adwiteshkatare","are u a tree","2021-04-19 21:45:50"
"8155","hypixellated","well done","2021-04-19 21:45:50"
"8156","rook_do","message 9","2021-04-19 21:45:50"
"8157","logybear_333","farming","2021-04-19 21:45:50"
"8158","petcheetah2109","someone said his hair looked like ramen noodles i- T-T","2021-04-19 21:45:51"
"8159","rook_do","message 10","2021-04-19 21:45:52"
"8160","roguebestau","@GothamChess what'd you think of robbert whittakers last fight","2021-04-19 21:45:53"
"8161","therearenotenoughcharacte","what is this opening","2021-04-19 21:45:54"
"8162","ryathom","sodium... whaaaat","2021-04-19 21:45:54"
"8163","tsbw","Sodium attack for a salty boi","2021-04-19 21:45:54"
"8164","sloweaq","a3 catDance catDance","2021-04-19 21:45:55"
"8165","speedshot99","reverse Caro Kann Pog","2021-04-19 21:45:56"
"8166","mrdumbman","@rook_do no need to spam for attention","2021-04-19 21:45:58"
"8167","gowineish","Levy, checks, captures and attacksn","2021-04-19 21:45:58"
"8168","kilothebyte","sodium pepega","2021-04-19 21:45:59"
"8169","kiraprea","Train","2021-04-19 21:45:59"
"8170","yurchiv_1021","Nice","2021-04-19 21:46:01"
"8171","thegodsofthemountain","message 11 PauseChamp","2021-04-19 21:46:01"
"8172","gazelious","road to NM KEKW","2021-04-19 21:46:01"
"8173","docmaverick88","whoa. you lost a lot more than you gained for each win","2021-04-19 21:46:01"
"8174","hoodlum68419","hey chat I am a strong mid 250 rating player FeelsOkayMan how can I further improve? FeelsOkayMan","2021-04-19 21:46:03"
"8175","ayomidechess","Hi, please of anyone wants to gift a sub for the hype train stuff... please I would love one. Thank you soo much!!","2021-04-19 21:46:05"
"8176","neonhexagon","Sadge gotham is sadge","2021-04-19 21:46:06"
"8177","avc2808","sodium attack ????????","2021-04-19 21:46:06"
"8178","the7thnoodle","I learn so much more watching streams than actually playing the game. how that possible","2021-04-19 21:46:07"
"8179","ciucand3l","!commands","2021-04-19 21:46:08"
"8180","diamond88x","sodium opening pog","2021-04-19 21:46:08"
"8181","moobot","@ciucand3l You can find the command list over at https://moo.bot/r/commands#gothamchess","2021-04-19 21:46:08"
"8182","speedshot99","Isn't this opening trash","2021-04-19 21:46:09"
"8183","unwanted_cretin","farming OMEGALUL","2021-04-19 21:46:10"
"8184","puppyy69","do some puzzles  ?","2021-04-19 21:46:10"
"8185","alehan10","play the english opening youll will all games","2021-04-19 21:46:11"
"8186","didacticignorance","could always play your subs and crush? lol","2021-04-19 21:46:11"
"8187","highoffstupid","Bbruh","2021-04-19 21:46:12"
"8188","itsmestevec","Sodium sloth","2021-04-19 21:46:13"
"8189","hiroosh02","Hype train!!!","2021-04-19 21:46:14"
"8190","sundayfunday24","gothYou gothSob","2021-04-19 21:46:14"
"8191","22honeybadger","Who do we contact to become a sponsor?","2021-04-19 21:46:16"
"8192","hypixellated","GOT A FORK ON DECK LIKE IVE BEEN EATING CHICKEN RAMEN NOODLES","2021-04-19 21:46:17"
"8193","therearenotenoughcharacte","what the hell is this opening","2021-04-19 21:46:17"
"8194","thejadedpenguins","gothThumb2 gothBb gothThumb1","2021-04-19 21:46:18"
"8195","imsofrickintired","na3 oh no no no","2021-04-19 21:46:19"
"8196","greenhaireddude","Sadge","2021-04-19 21:46:19"
"8197","ciucand3l","!playlist","2021-04-19 21:46:20"
"8198","moobot","https://spoti.fi/2n0UAu9","2021-04-19 21:46:20"
"8199","mythraxyt","sadge","2021-04-19 21:46:21"
"8200","kostinski","600 too much","2021-04-19 21:46:21"
"8201","speedshot99","EN PESSANT Pog","2021-04-19 21:46:21"
"8202","epicbaz00ka","but you miss E40 - yup","2021-04-19 21:46:21"
"8203","stormy_71","gotham angry","2021-04-19 21:46:22"
"8204","vanegas3","luisfsNarizhype luisfsNarizhype","2021-04-19 21:46:22"
"8205","gregozzi","!playlist","2021-04-19 21:46:22"
"8206","capta1ndiabetes","The lighting is sooo gooood","2021-04-19 21:46:23"
"8207","staye100","Sadge","2021-04-19 21:46:24"
"8208","tension4365","always use this lighting","2021-04-19 21:46:24"
"8209","thejb007","did you buy a new cam?","2021-04-19 21:46:24"
"8210","gazelious","gotham is mald","2021-04-19 21:46:25"
"8211","thebarlyy","resign","2021-04-19 21:46:25"
"8212","jab_music","dua lipa slaps","2021-04-19 21:46:27"
"8213","pepechampion_","we know you listing Celion Dion top hits , kekw :D","2021-04-19 21:46:27"
"8214","razi_2002","What openness is that","2021-04-19 21:46:27"
"8215","sanket_7781","widepeepoSad","2021-04-19 21:46:29"
"8216","penguimms","gotham Sadge","2021-04-19 21:46:29"
"8217","samuelthemule","is gotham ur last name","2021-04-19 21:46:29"
"8218","cheescakedisaster","!playlist","2021-04-19 21:46:30"
"8219","conmangamer5130","Sadge","2021-04-19 21:46:31"
"8220","drasticskuba","You have Theory of a Deadman in the playlist, all is well","2021-04-19 21:46:32"
"8221","zavidismijakzavinac","S OMEGALUL DIUM","2021-04-19 21:46:33"
"8222","luisrr9","why are ou called gotham?","2021-04-19 21:46:33"
"8223","hiroosh02","Dw levy you’re still the goat","2021-04-19 21:46:35"
"8224","r3dst0ne","mald","2021-04-19 21:46:36"
"8225","spiritsmaker","@docmaverick88 because opponent is lower rated","2021-04-19 21:46:37"
"8226","lemur_lemur9","Indifference is sadge","2021-04-19 21:46:37"
"8227","stasonjatham_","did you buy doge","2021-04-19 21:46:37"
"8228","squire377","Who cares about apathy anyway?","2021-04-19 21:46:37"
"8229","levelling_up_","connect 4","2021-04-19 21:46:37"
"8230","astro24__","Hello","2021-04-19 21:46:38"
"8231","ramper567","sadge bishop","2021-04-19 21:46:39"
"8232","selenaut","did caruana end up winning that game vs mvl?","2021-04-19 21:46:39"
"8233","mgeureka22","tlited","2021-04-19 21:46:40"
"8234","t_rey32","hydrate boss","2021-04-19 21:46:40"
"8235","samlester01","What does Sadge mean?","2021-04-19 21:46:41"
"8236","thejadedpenguins","gothGushy gothSub gothSub gothSub gothLuv","2021-04-19 21:46:41"
"8237","matkv","-3k KEKW","2021-04-19 21:46:42"
"8238","chemik_98","G OMEGALUL OMEGALUL D farming","2021-04-19 21:46:42"
"8239","griffin69696","can you restock your points","2021-04-19 21:46:42"
"8240","actor54","He is Elo man","2021-04-19 21:46:43"
"8241","astro24__","Hi","2021-04-19 21:46:44"
"8242","therearenotenoughcharacte","this is the weed opening","2021-04-19 21:46:45"
"8243","oleolesp","sodium attack Pog","2021-04-19 21:46:46"
"8244","gandhi_m8","gotham is the city hes from","2021-04-19 21:46:47"
"8245","rafiki1703","don't fall in depression my man we love you","2021-04-19 21:46:47"
"8246","the7thnoodle","Gotham 420 Opening","2021-04-19 21:46:48"
"8247","batatadela","Gotham's Gambit","2021-04-19 21:46:49"
"8248","stormy_71","do you like to be upset? well, i am not alone folks","2021-04-19 21:46:50"
"8249","hungoverllama16","those are the best openings","2021-04-19 21:46:50"
"8250","confartz","You’re the most amazing person I know!!!","2021-04-19 21:46:51"
"8251","pangus99","ohhhhn ur one of thoseeeee guyssss","2021-04-19 21:46:51"
"8252","larstisfr","sardBrillant sardBrillant sardBrillant","2021-04-19 21:46:52"
"8253","mejsyn","cum gambit","2021-04-19 21:46:53"
"8254","1click32","like londom with h6 KEKW","2021-04-19 21:46:53"
"8255","1sizefitsall","The diamond pawn structure?","2021-04-19 21:46:53"
"8256","goldendoggy7","lel","2021-04-19 21:46:53"
"8257","dragon_ofthe_west_","!possible","2021-04-19 21:46:53"
