"id","user","body","created_at"
"15419","anushkasrajput","LOL","2021-04-20 23:08:42"
"15420","amannie","LMAO","2021-04-20 23:08:42"
"15421","xxmaidahx","!Uptimr","2021-04-20 23:08:43"
"15422","raisinut","REALLY THATS INTERESTING","2021-04-20 23:08:44"
"15423","lunawastakenbyquackity","still not starting ;-;","2021-04-20 23:08:44"
"15424","annavoulx","LMAO","2021-04-20 23:08:44"
"15425","takenwastakenn","LMAOO","2021-04-20 23:08:44"
"15426","gren_tomat","did u witness any crazy drunk momets???","2021-04-20 23:08:44"
"15427","alexduh12","Best loooooking of the group?? ????","2021-04-20 23:08:44"
"15428","turtlestann","LMFOAOOOOO","2021-04-20 23:08:44"
"15429","ghjjvchyedvuijg","AHHAHAHA","2021-04-20 23:08:44"
"15430","annthesosnazzian","you said you would make them steak!","2021-04-20 23:08:44"
"15431","meercat__","AHAHA","2021-04-20 23:08:45"
"15432","1malili","lmfao","2021-04-20 23:08:45"
"15433","janieshh","KEKW","2021-04-20 23:08:46"
"15434","unicornmistyy","lolll","2021-04-20 23:08:46"
"15435","therohan_2099","KEKW","2021-04-20 23:08:46"
"15436","xalimxller","5upL 5upL 5upL 5upL","2021-04-20 23:08:46"
"15437","saaltysnaail","!who","2021-04-20 23:08:46"
"15438","guppiebilog","I wonder if janet finally got to poo","2021-04-20 23:08:46"
"15439","fossabot","5upL 5upL 5upL 5upL","2021-04-20 23:08:46"
"15440","thetechhoodie","KEKW","2021-04-20 23:08:47"
"15441","hoezierrr","COOKING STREAM","2021-04-20 23:08:47"
"15442","malbautsch","hiyaaa 5up!!!!","2021-04-20 23:08:47"
"15443","white_elephants","sdkdf","2021-04-20 23:08:47"
"15444","yelinaa_","LMAO","2021-04-20 23:08:48"
"15445","sophietroberts","hahaha","2021-04-20 23:08:48"
"15446","taytayabby","IM EXCITED FOR 15 PLAYERS","2021-04-20 23:08:49"
"15447","queen_rocki","WHO WAS THE BEST DRESSED","2021-04-20 23:08:49"
"15448","bridgetok","5upPog 5upPog","2021-04-20 23:08:49"
"15449","brrisly","KEKW","2021-04-20 23:08:49"
"15450","crazypandals","LMAOO","2021-04-20 23:08:49"
"15451","panicpopcorn","baking is a but much chat","2021-04-20 23:08:49"
"15452","lindslitt","pog","2021-04-20 23:08:49"
"15453","brob__","KEKW","2021-04-20 23:08:49"
"15454","baadbitty","LMAOOOOOOO","2021-04-20 23:08:50"
"15455","petieeeeee","KEKW","2021-04-20 23:08:50"
"15456","hoissuwu","OMEGALUL","2021-04-20 23:08:50"
"15457","ielleee","LMAOOOO","2021-04-20 23:08:50"
"15458","cvlestials","KEKW","2021-04-20 23:08:50"
"15459","xymah","LOL","2021-04-20 23:08:50"
"15460","morimorrii","LMAOOO","2021-04-20 23:08:50"
"15461","svtchocomilk","LMAOOOOOOO","2021-04-20 23:08:50"
"15462","deneking","you could though monkaHmm","2021-04-20 23:08:50"
"15463","asterdraws","hahahahahahahahahaha","2021-04-20 23:08:50"
"15464","mali0108","pffff","2021-04-20 23:08:51"
"15465","khayla_","HAHAHAHAHAHAHAHAHAH","2021-04-20 23:08:51"
"15466","mxgicsparklez","in the next update","2021-04-20 23:08:51"
"15467","haninnieo","and hafu doesnt even have a pan lol","2021-04-20 23:08:51"
"15468","scphieee","OMEGALUL","2021-04-20 23:08:51"
"15469","bi_saster","LMFAOOO","2021-04-20 23:08:51"
"15470","valeriaque","bruhhhhhh","2021-04-20 23:08:51"
"15471","melaniefon","I'm actually super sad this is my first 5up just chatting stream and hes acting super snobby and im disappointed","2021-04-20 23:08:51"
"15472","stottymcstott","hahahah","2021-04-20 23:08:51"
"15473","saroshrazvi","Lmaooo","2021-04-20 23:08:51"
"15474","yooniefm","LMAO","2021-04-20 23:08:51"
"15475","pop_roxy","Are you a baker?","2021-04-20 23:08:51"
"15476","moriwo","KEKW","2021-04-20 23:08:51"
"15477","chilileaf","KEKW","2021-04-20 23:08:52"
"15478","sandrita89","ldmaaooo","2021-04-20 23:08:52"
"15479","25ester28","LMAOOO","2021-04-20 23:08:52"
"15480","b3ttyb3tt","Wait 15!??","2021-04-20 23:08:52"
"15481","subz3r0_06","LMAO","2021-04-20 23:08:52"
"15482","lynklychee","LMAOOOO HAHAHHHAHAHA","2021-04-20 23:08:52"
"15483","squidward_999","chat chilllllllll","2021-04-20 23:08:52"
"15484","raindropsplat","lmao","2021-04-20 23:08:52"
"15485","amannie","KEKW","2021-04-20 23:08:52"
"15486","dragonduckie_","LMAO","2021-04-20 23:08:53"
"15487","lgotnonamez","LUL","2021-04-20 23:08:53"
"15488","gigioku","LMAOO","2021-04-20 23:08:53"
"15489","azula_n","LMFAOOOO","2021-04-20 23:08:53"
"15490","lucyy_flower","LOLLLL","2021-04-20 23:08:53"
"15491","shimjayoon","KEKW KEKW KEKW KEKW","2021-04-20 23:08:53"
"15492","milaikes","10 is big enough","2021-04-20 23:08:53"
"15493","aysevenc","HAHAHAH","2021-04-20 23:08:53"
"15494","jorbulas","KEKW","2021-04-20 23:08:53"
"15495","lemondroptr3e","LMFAOOO","2021-04-20 23:08:53"
"15496","abhi_13_ad","LMAO","2021-04-20 23:08:53"
"15497","urmomkatherine","KEKW","2021-04-20 23:08:53"
"15498","mashasanza","hahaha","2021-04-20 23:08:53"
"15499","juanmata","KEKW","2021-04-20 23:08:54"
"15500","justinnetime","KEKW","2021-04-20 23:08:54"
"15501","annthesosnazzian","OK TRUE","2021-04-20 23:08:54"
"15502","mali0108","LMFAOOO","2021-04-20 23:08:54"
"15503","speedydeni","LMAO","2021-04-20 23:08:54"
"15504","yellow1s","LMAO","2021-04-20 23:08:54"
"15505","kittengeist","TSANTEROOO","2021-04-20 23:08:54"
"15506","caffeineul","TSANTEROOOOOO","2021-04-20 23:08:54"
"15507","celia_adns","LMAOOOOO","2021-04-20 23:08:54"
"15508","steven421","LUL","2021-04-20 23:08:54"
"15509","timlee0299","KEKW","2021-04-20 23:08:54"
"15510","therohan_2099","LMAO","2021-04-20 23:08:54"
"15511","tracksuitrob","TSANTERO","2021-04-20 23:08:55"
"15512","salimabx","LMAOOO","2021-04-20 23:08:55"
"15513","stokes90","hahaha","2021-04-20 23:08:55"
"15514","itsarba","THE ROOMS WERE EMPTY BYE WHY DID YALL EXPECT","2021-04-20 23:08:55"
"15515","master_chief25","liL bIt oF AmOnG uS","2021-04-20 23:08:55"
"15516","kwangbae35","caht is so weirds ahhahah","2021-04-20 23:08:55"
"15517","azeilla","POG TSABTEROOOOOOOOO","2021-04-20 23:08:55"
"15518","jooooooooooaan","KEKW","2021-04-20 23:08:55"
"15519","letsgoboys2244","they own no pots","2021-04-20 23:08:55"
"15520","maritholly","LMAOOOOOO","2021-04-20 23:08:55"
"15521","jayleeiam","LMAOOO","2021-04-20 23:08:55"
"15522","alexminakami","KEKW","2021-04-20 23:08:55"
"15523","snow_827","LUL LUL","2021-04-20 23:08:55"
"15524","adriana__x","TSANTERO","2021-04-20 23:08:55"
"15525","yurigiri","LMAO","2021-04-20 23:08:55"
"15526","thelostoadie","lol","2021-04-20 23:08:55"
"15527","thetechhoodie","LMAOOOOOO","2021-04-20 23:08:56"
"15528","lilianplayz12","Poggg","2021-04-20 23:08:56"
"15529","xxmochii_","LMAO","2021-04-20 23:08:56"
"15530","rynnybyn","ooh how's your hotel room? is it nice?","2021-04-20 23:08:56"
"15531","fierinoodlehead","LMAO","2021-04-20 23:08:56"
"15532","dariawasfound","KEKW KEKW KEKW","2021-04-20 23:08:56"
"15533","khadijahx79","LMAOOOOO","2021-04-20 23:08:56"
"15534","snowballs4u","TSANTERO","2021-04-20 23:08:56"
"15535","vilte_68","lol","2021-04-20 23:08:56"
"15536","toriparkss","SANTEROOOOOOO","2021-04-20 23:08:56"
"15537","mali0108","HAHAHA","2021-04-20 23:08:56"
"15538","scphieee","tsantero !","2021-04-20 23:08:56"
"15539","annavoulx","KEKW","2021-04-20 23:08:56"
"15540","expiredplant225","LMAO TRUE","2021-04-20 23:08:56"
"15541","annthesosnazzian","HAHAHAHH","2021-04-20 23:08:56"
"15542","hello_everybody1","HAHAHHAHA WHAAAT","2021-04-20 23:08:56"
"15543","eru_illuvatar","wtf","2021-04-20 23:08:56"
"15544","dan_amtl","OH, The Shade!","2021-04-20 23:08:56"
"15545","porkchop2222","KEKW","2021-04-20 23:08:57"
"15546","amannie","LMAOOOOOOO","2021-04-20 23:08:57"
"15547","natalyegrace","@tsantero Thanks for the gift sub!","2021-04-20 23:08:57"
"15548","caffeineul","AYEEEE MY MAN","2021-04-20 23:08:57"
"15549","lilypadlak","KEKW","2021-04-20 23:08:57"
"15550","dee_love16","LMAO","2021-04-20 23:08:57"
"15551","tysh_","TSANTERO!!","2021-04-20 23:08:57"
"15552","justinnetime","TSANTERO POG!!!!","2021-04-20 23:08:57"
"15553","markcohenproductions","lmao","2021-04-20 23:08:57"
"15554","rednquin","more people woooooooooooooooo","2021-04-20 23:08:57"
"15555","beetobal","LOL","2021-04-20 23:08:57"
"15556","lii_skye","LMAOOO","2021-04-20 23:08:57"
"15557","duskangel_wolf","LMAO","2021-04-20 23:08:57"
"15558","blazedrgn","bldfLOL","2021-04-20 23:08:57"
"15559","busansparks","HAHAHAHAHHAHAAH","2021-04-20 23:08:57"
"15560","kimmika7","TSANTERO","2021-04-20 23:08:57"
"15561","25ester28","TSANTERO","2021-04-20 23:08:57"
"15562","oliva_2003","LMAOOO","2021-04-20 23:08:57"
"15563","valerytf","THIS IS S O FUNNY","2021-04-20 23:08:58"
"15564","christelleanne95","TSANTERO POG","2021-04-20 23:08:59"
"15565","hannah12300","LOL","2021-04-20 23:08:59"
"15566","sincerelys0rry","LMAOO","2021-04-20 23:08:59"
"15567","mimidances18","who played good music?","2021-04-20 23:08:59"
"15568","maritholly","I AM DEAD","2021-04-20 23:08:59"
"15569","bubblesinaboat","TSANTERO POG","2021-04-20 23:08:59"
"15570","midn1ghtmadness","LMFAOOO","2021-04-20 23:08:59"
"15571","therohan_2099","LOL","2021-04-20 23:08:59"
"15572","cookiese121","KEKW","2021-04-20 23:08:59"
"15573","tsloganexpress","OMEGALUL","2021-04-20 23:08:59"
"15574","jblev9","LMAOOOOOO","2021-04-20 23:08:59"
"15575","lucarkia","5upLUL","2021-04-20 23:08:59"
"15576","sophietroberts","TSANTERO","2021-04-20 23:08:59"
"15577","ines_indigo","LMAOOOOOO","2021-04-20 23:09:00"
"15578","taytayabby","LMFAOOOOOOOOO","2021-04-20 23:09:00"
"15579","jessescapay","loooooool","2021-04-20 23:09:00"
"15580","lischiki","hahaha never","2021-04-20 23:09:00"
"15581","amez2z","KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW KEKW","2021-04-20 23:09:00"
"15582","jayleeiam","TSANTEROOOO","2021-04-20 23:09:00"
"15583","meercat__","KEKW","2021-04-20 23:09:00"
"15584","acethesquash","pog!","2021-04-20 23:09:00"
"15585","raisinut","TSANTERO WAHOOO","2021-04-20 23:09:00"
"15586","kwangbae35","not the shaddeeeee","2021-04-20 23:09:00"
"15587","baadbitty","SHJDHKSH LMFAAAAOOOOO","2021-04-20 23:09:00"
"15588","maknzei","LMAO","2021-04-20 23:09:01"
"15589","katia191","LMAOOOO","2021-04-20 23:09:01"
"15590","leannelizaa","WHO??","2021-04-20 23:09:01"
"15591","melanie_sm","5upLUL 5upLUL 5upLUL 5upLUL","2021-04-20 23:09:01"
"15592","rahul2401","Lmaoooo","2021-04-20 23:09:01"
"15593","cadexnce","LOL","2021-04-20 23:09:01"
"15594","d3activtd","hahahahaha","2021-04-20 23:09:01"
"15595","scphieee","tsantero POGGERS","2021-04-20 23:09:01"
"15596","thememorycollector","wut","2021-04-20 23:09:01"
"15597","khayla_","THE FUCKING SLANDER","2021-04-20 23:09:01"
"15598","jyutgreh","KEKW","2021-04-20 23:09:01"
"15599","megan_mooosh","PFFFT AHAHAHA","2021-04-20 23:09:02"
"15600","eeerie_","TSANTEROO","2021-04-20 23:09:02"
"15601","iamnotcreativesad","LMAOOOO HAHAHA","2021-04-20 23:09:02"
"15602","mali0108","Tsanterooo","2021-04-20 23:09:02"
"15603","orangetea_with_biscuits","POG","2021-04-20 23:09:02"
"15604","sylviaarbie","KEKW","2021-04-20 23:09:02"
"15605","meercat__","LMAO","2021-04-20 23:09:02"
"15606","hail_sxtan","LMFAO","2021-04-20 23:09:02"
"15607","flam1_trab","AHAHAHAHAHAHAHAHAHA","2021-04-20 23:09:02"
"15608","leamagda","KEKW","2021-04-20 23:09:02"
"15609","straw_berryss","why are you in a hotel I’m lost?.","2021-04-20 23:09:02"
"15610","ryanyu10","KEKW","2021-04-20 23:09:03"
"15611","maritholly","JESUS CHRIST","2021-04-20 23:09:03"
"15612","ngxx1a","good point","2021-04-20 23:09:03"
"15613","anodla_","LMAOOOOOOO","2021-04-20 23:09:03"
"15614","mansmm","LOL","2021-04-20 23:09:03"
"15615","aspurgus","KEKW","2021-04-20 23:09:03"
"15616","therohan_2099","TRUE","2021-04-20 23:09:03"
"15617","ludanielle_","POGGERS","2021-04-20 23:09:03"
"15618","akkhr","LMAOOO","2021-04-20 23:09:03"
"15619","morph_to_the_sea","KEKW","2021-04-20 23:09:03"
"15620","acethesquash","LMAAOOOO","2021-04-20 23:09:03"
"15621","nadja3nadja","tsantero pog","2021-04-20 23:09:03"
"15622","ansfma","santero 5upL 5upL 5upL","2021-04-20 23:09:03"
"15623","imafantotally","TSANTERO 5upPog","2021-04-20 23:09:03"
"15624","amez2z","KEKW KEKW KEKW KEKW v","2021-04-20 23:09:03"
"15625","ttjinnie","LMAOOOO","2021-04-20 23:09:03"
"15626","padthaiis","TSANTEROOO","2021-04-20 23:09:03"
"15627","saranik0l0va","KEKW","2021-04-20 23:09:04"
"15628","nuteiie","TASANTERO","2021-04-20 23:09:04"
"15629","humnur","hahahahhahaahahaa","2021-04-20 23:09:04"
"15630","legowalkofshame","LMAO","2021-04-20 23:09:04"
"15631","neka_ir","LMFAOOOOOO","2021-04-20 23:09:04"
"15632","fabiahmed13","5upLUL 5upLUL 5upLUL 5upLUL 5upLUL 5upLUL 5upLUL","2021-04-20 23:09:04"
"15633","kuinoa_art","NOT THE ROASTING PLS","2021-04-20 23:09:04"
"15634","ria1906","LMAOOOOO","2021-04-20 23:09:04"
"15635","rachel_christie","tsanteroo","2021-04-20 23:09:04"
"15636","aiolanii","TSANTERO POG","2021-04-20 23:09:04"
"15637","111sage","did Steve hug you","2021-04-20 23:09:04"
"15638","kiraelin","TSANTERO!!","2021-04-20 23:09:04"
"15639","keke4cocopuffs","lmao hafu doesn’t even have pans","2021-04-20 23:09:04"
"15640","gren_tomat","YEEEEEEEEEEEEE TSANTERO","2021-04-20 23:09:04"
"15641","darknessnight05","LOL TRUUUE","2021-04-20 23:09:04"
"15642","pinkgaminz","LMAO","2021-04-20 23:09:05"
"15643","fondbeep_boop2","KEKW","2021-04-20 23:09:05"
"15644","ananyaagrawal","oh damnnn","2021-04-20 23:09:05"
"15645","goldadler_13","LMAO","2021-04-20 23:09:05"
"15646","snowballs4u","LMAO TRUE","2021-04-20 23:09:05"
"15647","meercat__","AHAHAHAHAHA","2021-04-20 23:09:05"
"15648","mali0108","LMFAO","2021-04-20 23:09:05"
"15649","shvep_","hahahahaha","2021-04-20 23:09:05"
"15650","turtlestann","TSANTERO","2021-04-20 23:09:05"
"15651","poppy_003","LMAOOOO","2021-04-20 23:09:05"
"15652","wh4teveranna","lol","2021-04-20 23:09:05"
"15653","bubbless47","KEKW","2021-04-20 23:09:05"
"15654","therohan_2099","KEKW","2021-04-20 23:09:05"
"15655","moonlilysugar","LMAOOOO","2021-04-20 23:09:06"
"15656","adonisagamer","How?","2021-04-20 23:09:06"
"15657","autumnz_lol","TSANTERO","2021-04-20 23:09:06"
"15658","umran92","this chat is funny they think streamers can cook OMEGALUL","2021-04-20 23:09:06"
"15659","jeesmeen1","POGG","2021-04-20 23:09:06"
"15660","bakgugo","LAMOOOOO","2021-04-20 23:09:06"
"15661","lisi__tv","hahahahaha","2021-04-20 23:09:06"
"15662","ahmedz15","lool","2021-04-20 23:09:06"
"15663","qwoico","KEKW","2021-04-20 23:09:06"
"15664","sxphieeeeeee","LMAOOOOOO","2021-04-20 23:09:06"
"15665","dustydlnosaur","LMAOOO","2021-04-20 23:09:07"
"15666","meercat__","LMAOOOOOOOO","2021-04-20 23:09:07"
"15667","soraaxle","WHO HADNT BOILED WATER?","2021-04-20 23:09:07"
"15668","mimidances18","tsanterooooooo","2021-04-20 23:09:07"
"15669","raisinut","LMAOOOO","2021-04-20 23:09:07"
"15670","litemx06","KEKW OMEGALUL","2021-04-20 23:09:07"
"15671","indrirahmaa","youve got a point hmm","2021-04-20 23:09:07"
"15672","heavenrye","LMFAOOO","2021-04-20 23:09:07"
"15673","lellehhhh","XDDDDDD","2021-04-20 23:09:07"
"15674","christelleanne95","KEKW","2021-04-20 23:09:08"
"15675","mali0108","Hahahaha","2021-04-20 23:09:08"
"15676","1malili","oh my god lol","2021-04-20 23:09:08"
"15677","yellow1s","LMAOOOOOOOOOOO","2021-04-20 23:09:08"
"15678","falsehq","LMFAOOOO HOW DO YOU NOT BOIL WATER","2021-04-20 23:09:08"
"15679","grievous1213","LMAO","2021-04-20 23:09:08"
"15680","elllic","LOL","2021-04-20 23:09:08"
"15681","soulololol","LMAOO NOT THE WATER","2021-04-20 23:09:08"
"15682","amannie","AHHHAHAHA","2021-04-20 23:09:08"
"15683","loveley31","LMAO","2021-04-20 23:09:08"
"15684","julbird","TSANEROOOO","2021-04-20 23:09:08"
"15685","erilwyndoncher","true lmao","2021-04-20 23:09:09"
"15686","yelinaa_","KEKW","2021-04-20 23:09:09"
"15687","jorbulas","OMEGALUL HAFU","2021-04-20 23:09:09"
"15688","maritholly","HAHAHAHAHAHA","2021-04-20 23:09:09"
"15689","lilypadlak","TSANTERO","2021-04-20 23:09:09"
"15690","stardestroyer_5","LMFAO","2021-04-20 23:09:09"
"15691","jo_tene19","What","2021-04-20 23:09:09"
"15692","crazypandals","HAHAHAHA KEKW","2021-04-20 23:09:09"
"15693","bubblesinaboat","TSANTERO!!!!","2021-04-20 23:09:09"
"15694","katsdumpyyy","LOL","2021-04-20 23:09:09"
"15695","itskarladayana","KEKW","2021-04-20 23:09:09"
"15696","zalcomuse","Use the dustbunnies as flour","2021-04-20 23:09:09"
"15697","roara123","KEKW","2021-04-20 23:09:09"
"15698","peaccheru","KEKW","2021-04-20 23:09:10"
"15699","izzywrotethis","LOL","2021-04-20 23:09:10"
"15700","mashasanza","LOOOOOOOOOOL","2021-04-20 23:09:10"
"15701","ielleee","AHHAHHAS","2021-04-20 23:09:10"
"15702","kairosein","Ghxfhkdykjh","2021-04-20 23:09:10"
"15703","white_elephants","I'm screaming ????????????????????","2021-04-20 23:09:10"
"15704","therohan_2099","HAHHAHHAHHA","2021-04-20 23:09:10"
"15705","markcohenproductions","Lmao","2021-04-20 23:09:10"
"15706","minriiy","????????????????????","2021-04-20 23:09:10"
"15707","lindslitt","omegalul","2021-04-20 23:09:10"
"15708","saroshrazvi","Lmaooooo","2021-04-20 23:09:10"
"15709","akkhr","KEKW","2021-04-20 23:09:10"
"15710","xxmochii_","LMAOOOO","2021-04-20 23:09:11"
"15711","smezzled","KEKW","2021-04-20 23:09:11"
"15712","ann_cathrin6","Lmaoooo","2021-04-20 23:09:11"
"15713","unicornmistyy","they didn't even have chairs","2021-04-20 23:09:11"
"15714","gothotjin",".... LMAOOO","2021-04-20 23:09:11"
"15715","666binch","lmao","2021-04-20 23:09:11"
"15716","orangetea_with_biscuits","LMAOOO","2021-04-20 23:09:11"
"15717","scphieee","LULW","2021-04-20 23:09:11"
"15718","yumjoon","LOL","2021-04-20 23:09:11"
"15719","gloomyloser","LOL true","2021-04-20 23:09:11"
"15720","annthesosnazzian","TSANTEROOO","2021-04-20 23:09:11"
"15721","yurigiri","PLEASE LMAO","2021-04-20 23:09:11"
"15722","gourmetwater","LAMAOOAOASO","2021-04-20 23:09:12"
"15723","blaisebelmont","LMAOO","2021-04-20 23:09:12"
"15724","meercat__","KEKW","2021-04-20 23:09:12"
"15725","lokilover09","Lol","2021-04-20 23:09:12"
"15726","petieeeeee","ROASTING HAFU KEKW","2021-04-20 23:09:12"
"15727","dee_love16","They order a lot","2021-04-20 23:09:12"
"15728","christelleanne95","PLEASE KEKW","2021-04-20 23:09:12"
"15729","sandraabok","LMFAO","2021-04-20 23:09:12"
"15730","25ester28","KEKW","2021-04-20 23:09:13"
"15731","cherrygrac3","LMAOOOO","2021-04-20 23:09:13"
"15732","ckiria","LMAOO","2021-04-20 23:09:13"
"15733","spelia2","LMAOO","2021-04-20 23:09:13"
"15734","xymah","WHO WAS THAT??","2021-04-20 23:09:13"
"15735","ichoran","PepeHands no grill","2021-04-20 23:09:13"
"15736","kimmika7","LMFAOOOOOOOO","2021-04-20 23:09:13"
"15737","lucyy_flower","AHAHAHAHHAHA PLS","2021-04-20 23:09:13"
"15738","cvlestials","TRUEING","2021-04-20 23:09:13"
"15739","lynklychee","LMAOOO BURN","2021-04-20 23:09:13"
"15740","xcbubbles924","WHAT","2021-04-20 23:09:14"
"15741","justinnetime","LMAOOO","2021-04-20 23:09:14"
"15742","meercat__","LMAO","2021-04-20 23:09:15"
"15743","adriana__x","OMEGALUL","2021-04-20 23:09:15"
"15744","nadhirahaulia","HAHAHA","2021-04-20 23:09:15"
"15745","dinosaaurr","KEKW","2021-04-20 23:09:15"
"15746","serhune","roasted","2021-04-20 23:09:15"
"15747","spoon_png","LMAAAOOOO","2021-04-20 23:09:15"
"15748","squidward_999","@tsantero pogg","2021-04-20 23:09:15"
"15749","khadijahx79","I'm crying hahahahah","2021-04-20 23:09:15"
"15750","janieshh","LMAOOOOOO","2021-04-20 23:09:15"
"15751","mimidances18","oooooo","2021-04-20 23:09:16"
"15752","tatimx","LMAOOOOOO","2021-04-20 23:09:16"
"15753","scphieee","please?!?","2021-04-20 23:09:16"
"15754","takenwastakenn","LMAO","2021-04-20 23:09:16"
"15755","max_i_milien","Hafu said she does not have dishes or pots","2021-04-20 23:09:16"
"15756","w1ll_0_w1sp","Slushiegoose added the assassin role to their mod too. You would probably like it a lot since it really changes the meta.","2021-04-20 23:09:16"
"15757","milaikes","Hafu doesn’t even have any pans","2021-04-20 23:09:16"
"15758","pouria_1664","wolfJoker wolfJoker wolfJoker wolfJoker wolfJoker","2021-04-20 23:09:16"
"15759","stephanie_the_2nd","LMAO","2021-04-20 23:09:16"
"15760","xximhell","did you guys play any games? 5upHi","2021-04-20 23:09:17"
"15761","sambulluss3","KEKW","2021-04-20 23:09:17"
"15762","busansparks","THE HAFU SLANDER PLS","2021-04-20 23:09:17"
"15763","meercat__","KEKW","2021-04-20 23:09:17"
"15764","leticiacaju","LMAOOOOO","2021-04-20 23:09:17"
"15765","caffeineul","tru tru","2021-04-20 23:09:17"
"15766","suma_080","Roasted ooof","2021-04-20 23:09:17"
"15767","therohan_2099","TRUE","2021-04-20 23:09:17"
"15768","lgotnonamez","to be frank. grills are optional only if u liek bbq","2021-04-20 23:09:18"
"15769","murdoc_05","5upGun","2021-04-20 23:09:18"
"15770","minrawrr","LMAOOO","2021-04-20 23:09:18"
"15771","noobonfire0705","lol","2021-04-20 23:09:18"
"15772","expiredplant225","KEKW","2021-04-20 23:09:18"
"15773","dunnowhattonamemyself145","Lmaoooo","2021-04-20 23:09:18"
"15774","yellow1s","TRUEEE","2021-04-20 23:09:18"
"15775","meercat__","AHAHAH","2021-04-20 23:09:18"
"15776","abhi_13_ad","TSANTERO!! I remember you gifted dumbdog a 100","2021-04-20 23:09:19"
"15777","iipitttii","LMAO","2021-04-20 23:09:19"
"15778","enochiansmiting","@melaniefon he's always like that lol","2021-04-20 23:09:19"
"15779","artschoolwannabe_","HAHAHHAHAHAHA","2021-04-20 23:09:19"
"15780","mimidances18","lmaoooooooo","2021-04-20 23:09:19"
"15781","snapmapsupremacy","HAFU LMAO","2021-04-20 23:09:19"
"15782","nikasgone","DONT CALL THEM OUT LIKE THAR","2021-04-20 23:09:20"
"15783","amanduyep","oh my god","2021-04-20 23:09:20"
"15784","cookiepatch","what do they eat then............","2021-04-20 23:09:20"
"15785","tf1k","preparation for the apocalypse? or just rolling power outages lol","2021-04-20 23:09:20"
"15786","julz_2004","LMAO","2021-04-20 23:09:20"
"15787","mstrefe1","LMAO","2021-04-20 23:09:20"
"15788","jaquepatata","DO THEY EVEN HAVE A FRIDGE????","2021-04-20 23:09:20"
"15789","alyyyy2000","who didnt know to boil water?","2021-04-20 23:09:20"
"15790","xximhell","LMAO","2021-04-20 23:09:21"
"15791","mali0108","OMEGALUL","2021-04-20 23:09:21"
"15792","guppiebilog","LMAOOOOO","2021-04-20 23:09:21"
"15793","pateldhruv222t","hafu roasted","2021-04-20 23:09:21"
"15794","izzybell00","Roasttt","2021-04-20 23:09:21"
"15795","orangechapeau","just roasting hafu on her birthday xd","2021-04-20 23:09:21"
"15796","lilypadlak","LULW","2021-04-20 23:09:22"
"15797","amez2z","BURNNNNNNN","2021-04-20 23:09:22"
"15798","ditoo11","5up you got me hooked on jasmine tea","2021-04-20 23:09:22"
"15799","meercat__","LMAOOOOOO","2021-04-20 23:09:22"
"15800","itsarba","DRAG THEMMM","2021-04-20 23:09:22"
"15801","catmomee","NO GRILL","2021-04-20 23:09:22"
"15802","therohan_2099","HAHHAHAHA","2021-04-20 23:09:22"
"15803","scphieee","OMEGALUL","2021-04-20 23:09:23"
"15804","danaasquared","hafu said they don't even have pots","2021-04-20 23:09:23"
"15805","rozpozzle","hehehehe","2021-04-20 23:09:23"
"15806","katerina092","HAHAHAHHA","2021-04-20 23:09:23"
"15807","kiraelin","did they at least have salt and pepper","2021-04-20 23:09:23"
"15808","mansmm","but i love hafu's empty rooms","2021-04-20 23:09:23"
"15809","albusgelliedumbledore","Lmao","2021-04-20 23:09:23"
"15810","ftbutter","NODDERS","2021-04-20 23:09:24"
"15811","spelia2","oh no no no","2021-04-20 23:09:24"
"15812","yomomma1080_1","MILK OR CEREAL FIRST??","2021-04-20 23:09:24"
"15813","lena_lena_","5upLUL 5upLUL 5upLUL","2021-04-20 23:09:24"
"15814","goldko1f1sh","LMAOOOOO","2021-04-20 23:09:24"
"15815","akkhr","LMAO","2021-04-20 23:09:25"
"15816","angypmc","LUL LUL LUL LUL","2021-04-20 23:09:25"
"15817","gren_tomat","lmaooooooooooooooooo","2021-04-20 23:09:25"
"15818","n00dlec4t","NO GRILL OMFG","2021-04-20 23:09:25"
"15819","lissaaoe","Grubhub all day lol","2021-04-20 23:09:25"
"15820","lisi__tv","HOW CAN THEY LIVE WITHOUT A GRILL WTFFF","2021-04-20 23:09:25"
"15821","numbuh_7","anyone’s clothing style surprise you?","2021-04-20 23:09:26"
"15822","rainbowwolfs","good point","2021-04-20 23:09:26"
"15823","speedydeni","CHAT IS SPEED","2021-04-20 23:09:26"
"15824","mali0108","LMFAOOOO","2021-04-20 23:09:26"
"15825","oliva_2003","LMAOO","2021-04-20 23:09:26"
"15826","scphieee","LMFAO?","2021-04-20 23:09:26"
"15827","yurigiri","LMAOOO","2021-04-20 23:09:26"
"15828","aetralos","#shadeThrown","2021-04-20 23:09:26"
"15829","hannah12300","HAHAHA","2021-04-20 23:09:26"
"15830","the_rakkit","NO GRILL","2021-04-20 23:09:27"
"15831","jessicabuzaitis","Hafu!!!  Lol","2021-04-20 23:09:27"
"15832","mirrororca","thats why we ask, how are we to know","2021-04-20 23:09:27"
"15833","25ester28","LMAOOO","2021-04-20 23:09:27"
"15834","ferntc101","LMAOOO BRUHH","2021-04-20 23:09:27"
"15835","fatinnaimah91","Really?","2021-04-20 23:09:27"
